CMN,anziani,fam,istr_sup,maschi,minori,occ,pop,stran
17107,1818,5156,738,6219,2230,5666,12470,1145
17108,241,681,60,895,312,776,1764,259
17109,378,1292,274,1263,384,1246,2579,290
17110,120,259,19,251,60,225,528,6
17111,352,733,68,816,198,746,1644,25
17112,625,1857,399,2292,800,2198,4563,164
17113,3397,10413,1491,13070,4923,11857,26011,4058
17114,599,2054,216,2586,963,2359,5077,460
17115,132,338,20,386,126,355,776,72
17116,363,1125,165,1350,477,1283,2653,148
17117,1948,4534,573,5259,1511,4608,10640,672
17118,278,854,120,973,329,876,1987,148
17119,641,1572,170,1889,662,1725,3888,376
17120,646,1852,271,2329,891,2150,4705,460
17121,289,769,63,923,382,775,1897,294
17122,608,1561,163,2071,734,1787,4078,489
17123,544,1335,217,1552,547,1431,3185,168
17124,143,429,32,479,149,441,973,30
17125,1922,5063,879,6197,2114,5461,12349,1547
17126,415,972,118,1229,404,1026,2416,247
17127,1913,5733,723,7443,2855,6331,14620,2380
17128,251,795,81,720,197,657,1454,56
17129,753,2233,578,2285,774,2122,4696,424
17130,551,1451,242,1806,633,1656,3620,267
17131,32,95,7,84,22,71,173,0
17132,316,891,93,1103,362,996,2148,240
17133,3000,8347,1309,9987,3512,8825,19940,2929
17134,633,2110,339,2425,805,2333,4846,373
17135,129,294,26,305,80,256,587,14
17136,1090,2973,525,3428,1135,3244,6933,398
17137,462,1081,119,1378,421,1226,2731,367
17138,552,1715,213,2227,785,1994,4442,587
17139,123,262,19,297,76,220,556,11
17140,130,281,21,290,82,243,585,30
17141,268,680,42,734,189,621,1450,66
17142,598,2009,206,2376,890,2136,4701,666
17143,1466,3564,478,3928,1210,3492,7882,497
17144,413,1045,91,1244,365,1115,2448,134
17145,404,1278,209,1350,376,1299,2691,206
17146,572,1476,189,1879,674,1622,3759,464
17147,752,2118,263,2561,857,2485,5182,397
17148,358,912,137,843,248,777,1746,81
17149,1228,2741,348,3311,1086,2943,7002,816
17150,1088,2693,257,3428,1296,2871,6872,1098
17151,581,1447,205,1786,561,1682,3553,301
17152,516,1160,119,1446,468,1199,2816,434
17153,268,634,68,782,259,690,1497,105
17155,872,2650,290,3437,1329,3030,6838,1102
17156,1079,3003,459,3557,1334,3234,7202,548
17157,183,370,31,460,131,363,892,25
17158,573,1526,224,1716,540,1645,3483,272
17159,1078,2536,261,3100,971,2696,6185,770
17160,475,1271,186,1689,663,1452,3356,642
17161,2293,5721,971,6615,2148,5861,13341,1838
17162,582,1756,155,2416,985,2021,4792,732
17163,1226,4028,757,4773,1747,4668,9753,506
17164,776,1950,282,2097,638,1965,4341,316
17165,1439,3890,577,4663,1614,4175,9351,1288
17166,2460,7663,1193,9862,3773,8315,19189,3761
17167,714,2136,201,2989,1143,2553,5854,928
17168,590,1562,156,1986,742,1766,3946,400
17169,633,1470,209,1608,477,1508,3299,190
17170,2313,5034,1227,4907,1502,4520,10494,938
17171,611,1604,362,1672,521,1574,3471,291
17172,278,1040,126,1313,574,1201,2642,349
17173,775,2050,325,2350,780,2222,4735,555
17174,2055,5499,649,6524,2233,5912,13199,1367
17175,237,453,32,408,89,303,853,18
17176,255,624,68,704,222,604,1407,31
17177,307,617,52,727,201,623,1442,199
17178,523,1322,90,1503,480,1266,3039,121
17179,1292,3949,648,4012,1299,3826,8349,1220
17180,283,924,220,968,299,885,1920,171
17181,250,564,60,616,201,512,1226,17
17182,292,930,175,947,321,895,1915,136
17183,253,577,54,619,175,520,1213,99
17184,217,541,56,559,170,448,1103,76
17185,283,576,72,569,148,516,1203,125
17186,874,2534,297,3233,1213,2896,6409,693
17187,1592,3703,588,3674,1047,3261,7593,948
17188,1952,5624,593,6824,2441,6271,13743,1293
17189,370,912,88,1032,341,920,2066,370
17190,735,2023,182,2751,1009,2459,5427,581
17191,107,231,19,259,57,241,520,7
17192,562,1416,128,1910,732,1540,3707,583
17193,232,621,50,710,238,668,1407,55
17194,59,107,13,87,5,70,171,4
17195,1380,3312,493,3993,1258,3633,8048,787
17196,708,1586,164,1916,541,1681,3754,384
17197,741,1731,150,2098,755,1795,4216,546
17198,257,658,89,727,234,657,1465,51
17199,1912,4461,582,5230,1814,4597,10594,1093
17200,201,557,57,682,217,638,1360,110
17201,1042,2514,367,2822,921,2515,5784,691
17202,150,335,31,309,81,242,634,18
17203,282,732,87,1012,370,916,2000,175
17204,1405,3504,304,4145,1410,3421,8199,1310
17205,233,542,46,512,112,466,1022,29
17206,712,1980,262,2399,800,1991,4709,652
18001,116,356,42,407,108,375,808,59
18002,40,104,22,133,29,114,236,33
18003,134,214,18,242,46,207,510,30
18004,453,1545,238,1774,622,1747,3571,369
18005,333,670,88,777,213,672,1538,188
18006,73,165,21,201,52,167,385,57
18007,160,315,36,304,70,275,633,34
18008,160,354,77,430,121,384,867,84
18009,249,804,82,941,278,816,1777,61
18011,192,435,79,490,132,404,957,86
18012,75,283,33,360,116,324,692,66
18013,1134,2653,461,2998,984,2673,6165,955
18014,473,1283,259,1410,453,1292,2844,255
18015,299,1048,391,1296,438,1282,2613,166
18016,313,619,99,679,157,610,1325,154
18017,94,203,18,195,48,173,409,103
18018,177,441,55,469,113,402,926,72
18019,286,1054,172,1350,540,1276,2647,125
18020,127,274,40,310,71,290,614,62
18021,216,342,19,274,23,180,524,24
18022,178,352,34,349,83,253,708,58
18023,654,1535,254,1700,505,1500,3434,340
18024,1903,4257,681,4559,1496,3818,9545,2222
18025,27,53,13,55,12,41,110,8
18026,222,408,64,518,169,467,1074,127
18027,303,671,91,736,190,588,1459,182
18029,289,623,116,663,180,567,1330,135
18030,257,643,131,717,231,653,1422,122
18031,90,188,25,247,62,186,464,66
18032,158,369,59,446,131,365,882,85
18033,483,1055,157,1191,345,1005,2372,165
18034,1330,3686,472,4413,1510,3864,8802,796
18035,1156,3018,405,3355,1042,3046,6796,372
18036,182,358,54,358,75,322,721,73
18037,1482,3168,630,3083,837,2743,6552,808
18038,189,473,76,489,129,442,971,49
18039,187,429,56,544,155,488,1067,106
18040,112,256,24,263,70,222,542,35
18041,1189,2918,634,3180,959,3038,6598,473
18042,49,116,17,117,29,104,229,19
18043,230,880,126,1134,481,1082,2249,215
18044,33,90,7,82,20,75,178,12
18045,148,330,34,337,80,303,698,30
18046,687,2371,495,2720,952,2662,5407,562
18047,255,519,50,521,146,481,1129,55
18048,630,1661,185,1965,619,1751,3915,583
18049,335,572,75,618,163,521,1303,120
18050,933,2302,282,2607,792,2301,5333,276
18051,212,446,88,449,114,424,946,56
18052,306,723,68,770,205,662,1561,81
18053,306,750,86,865,271,767,1734,128
18054,164,360,44,381,84,327,762,38
18057,249,470,99,471,110,396,977,52
18058,64,173,18,193,61,193,381,65
18059,70,181,26,186,37,143,369,54
18060,483,1988,437,2402,964,2571,4881,327
18061,830,1967,287,2241,665,1919,4522,415
18062,192,487,56,547,167,435,1079,154
18063,155,346,43,401,98,365,811,130
18064,102,214,28,190,38,130,356,38
18065,277,518,48,530,137,447,1107,71
18066,42,69,12,82,19,68,176,8
18067,60,110,6,96,15,71,203,18
18068,1641,4162,560,4769,1542,4235,9649,436
18069,1952,4170,664,4565,1332,4004,9443,733
18071,187,587,55,697,224,667,1388,136
18072,709,2284,350,2640,922,2557,5229,441
18073,742,1627,350,1528,339,1417,3182,324
18074,43,109,25,101,14,83,182,27
18075,464,1218,157,1322,440,1236,2703,119
18076,783,1847,313,2118,611,1922,4343,374
18077,245,632,98,751,244,667,1460,121
18078,853,2677,394,3190,1246,2917,6420,791
18079,80,187,20,177,43,145,367,35
18080,212,529,81,594,162,516,1139,96
18081,396,1174,204,1415,458,1319,2817,303
18082,26,66,8,69,22,53,130,19
18083,460,938,97,980,234,837,2042,162
18084,483,1080,156,1166,343,1036,2445,202
18085,284,751,83,866,263,757,1733,183
18086,375,1046,180,1216,417,1121,2467,194
18087,215,700,94,858,277,758,1663,187
18088,1325,2794,357,3029,860,2607,6281,690
18089,123,204,24,179,27,130,344,16
18090,244,482,53,517,132,440,1026,48
18091,111,212,34,228,55,193,469,35
18092,287,630,96,670,140,643,1341,110
18093,622,1615,190,1835,614,1608,3643,465
18094,206,422,54,443,123,353,872,176
18095,331,673,139,753,163,665,1512,134
18096,89,248,47,260,73,222,524,112
18097,84,189,32,200,55,175,419,54
18098,73,148,20,134,28,99,258,19
18099,137,293,44,344,97,282,659,137
18100,317,776,133,823,211,741,1623,254
18101,139,305,55,295,49,262,600,55
18102,2885,6657,1231,7511,2308,6293,15395,2595
18103,64,148,15,147,31,107,296,20
18104,131,316,39,357,103,294,727,105
18105,41,78,17,79,12,72,163,9
18106,209,472,43,523,149,444,1068,87
18107,409,803,120,913,248,744,1829,158
18108,66,147,17,164,31,140,308,29
18109,333,762,97,940,268,779,1838,230
18110,14327,37004,15773,33849,9359,31457,71122,10338
18111,146,365,88,393,96,354,778,88
18112,164,369,58,415,101,366,849,81
18113,413,814,102,850,211,699,1745,115
18114,502,1123,140,1299,347,1152,2580,369
18115,342,737,113,805,217,753,1666,106
18116,141,312,47,346,87,328,693,40
18117,206,375,50,369,72,326,760,48
18118,233,611,74,702,205,666,1441,127
18119,89,202,16,187,42,186,402,21
18120,224,481,78,532,155,410,1032,174
18121,269,645,148,726,264,679,1546,149
18122,990,2499,520,2476,731,2363,5169,506
18123,1271,2627,360,2753,773,2416,5733,391
18124,115,236,51,266,64,227,531,43
18125,7,33,11,37,15,34,68,25
18126,62,116,17,104,16,89,208,11
18127,40,260,50,321,144,334,638,11
18128,250,374,31,323,35,212,618,75
18129,129,611,84,778,299,746,1533,132
18130,143,271,26,272,47,223,543,25
18131,220,402,74,427,126,328,870,207
18133,63,198,23,252,73,235,477,109
18134,153,304,39,320,64,251,633,50
18135,686,1696,575,1925,586,1868,3968,173
18136,214,496,54,525,120,436,1034,62
18137,1052,2910,928,3144,949,3007,6416,848
18138,1065,2340,271,2568,683,2154,5149,675
18139,343,825,99,962,274,861,1881,256
18140,328,689,107,751,225,628,1548,206
18141,90,376,89,494,197,499,962,47
18142,185,293,32,233,31,161,448,20
18143,497,1045,148,1110,316,1003,2296,479
18144,138,341,38,405,120,321,798,64
18145,114,265,38,276,64,197,553,112
18146,398,689,92,709,148,591,1491,77
18147,171,371,43,431,120,382,870,55
18148,52,107,10,107,15,90,206,6
18149,143,288,47,324,86,277,656,31
18150,857,2602,449,3157,1159,2904,6351,580
18151,189,512,117,569,165,589,1152,48
18152,102,236,27,253,73,226,536,77
18153,2202,5405,1111,5522,1618,5296,11448,1865
18154,150,279,21,301,64,250,600,46
18155,326,717,129,775,211,712,1559,89
18156,90,229,21,287,85,213,531,80
18157,88,375,45,489,205,428,935,107
18158,70,133,12,153,30,136,315,24
18159,320,1057,585,1188,387,1203,2396,137
18160,392,1423,170,1784,646,1647,3498,303
18161,172,368,60,407,112,349,823,79
18162,761,1959,701,2157,668,2044,4450,210
18163,293,987,208,1167,445,1114,2316,201
18164,636,1629,237,1779,544,1602,3640,282
18165,137,393,55,530,199,462,1023,40
18166,174,327,36,293,55,218,588,48
18167,44,92,5,105,24,84,199,24
18168,442,867,81,1070,270,822,2095,327
18169,252,638,117,732,176,692,1470,116
18171,855,1584,226,1478,292,1282,3024,339
18172,17,46,8,50,8,44,96,2
18173,404,1327,194,1684,621,1575,3315,255
18174,68,160,17,191,53,161,372,12
18175,264,574,73,584,144,541,1214,63
18176,867,2766,369,3254,1223,3131,6542,528
18177,11885,28072,5473,30229,9897,26046,62340,9856
18178,17,31,5,27,8,26,63,6
18179,140,334,54,384,108,357,772,31
18180,524,1469,213,1648,498,1451,3271,755
18181,208,628,86,771,276,707,1523,201
18182,8139,18555,4143,18465,5249,16348,38435,5342
18183,35,70,13,68,7,58,125,2
18184,277,519,68,489,93,385,965,134
18185,215,687,107,823,304,799,1674,84
18186,223,455,45,519,117,391,1003,98
18187,102,227,24,236,69,207,477,28
18188,103,189,22,184,44,143,394,29
18189,232,761,123,849,290,750,1684,94
18190,535,1382,183,1485,484,1394,3084,205
18191,175,394,60,414,116,349,831,75
18192,410,1047,142,1254,414,1126,2533,568
18193,328,592,76,524,96,463,1035,50
19001,239,478,47,543,159,466,1133,122
19002,506,1575,180,1945,674,1810,3855,493
19003,409,852,100,986,273,861,1962,215
19004,129,266,28,284,68,258,592,79
19005,817,2029,235,2455,773,2158,4900,595
19006,241,609,127,720,248,656,1457,60
19007,112,236,23,294,100,259,570,89
19009,241,489,68,602,158,508,1165,103
19010,221,490,59,602,189,555,1213,83
19011,91,256,55,331,97,331,678,24
19012,345,924,164,1093,329,1058,2165,108
19013,85,216,23,263,88,255,545,29
19014,86,169,21,207,78,155,413,84
19015,400,975,96,1142,325,1034,2271,99
19016,842,1547,207,1806,458,1542,3692,515
19017,265,745,87,946,299,831,1821,236
19018,207,493,59,578,151,526,1137,57
19019,65,207,14,273,99,231,529,40
19020,222,706,88,847,342,839,1760,200
19021,2611,6364,1257,7483,2468,6835,15022,2454
19022,315,652,71,773,250,648,1579,191
19023,117,237,40,302,73,239,575,118
19024,52,177,17,241,88,196,455,74
19025,1657,3994,701,4610,1475,4134,9292,1042
19026,847,2338,357,2787,871,2653,5583,494
19027,65,131,19,152,39,131,299,49
19028,105,213,29,243,58,211,486,52
19029,286,930,109,1132,410,1064,2264,140
19030,163,380,55,440,134,380,904,131
19031,257,438,74,590,157,460,1147,149
19032,170,430,56,522,168,486,1032,189
19033,260,584,66,664,206,579,1317,119
19034,303,634,91,777,210,689,1557,68
19035,6812,15770,4426,16503,5105,15036,34210,4082
19036,14782,33933,9093,34361,10086,31330,71223,11019
19037,208,714,120,889,325,834,1729,74
19038,127,296,20,327,102,282,639,96
19039,66,175,15,217,67,180,415,38
19040,71,140,37,157,34,142,300,28
19041,630,1532,194,1872,596,1643,3750,344
19043,172,485,51,588,218,567,1186,77
19044,241,440,38,496,138,415,1008,117
19045,180,375,51,435,119,362,866,106
19046,297,826,82,952,320,889,1917,208
19047,213,491,53,575,183,505,1132,146
19048,171,573,94,666,216,686,1331,88
19049,109,273,25,337,98,272,630,31
19050,278,603,79,759,263,640,1500,198
19051,331,734,80,848,221,748,1694,156
19052,516,1104,136,1307,393,1155,2630,304
19053,282,504,62,556,143,457,1099,68
19054,315,824,104,984,284,949,1948,61
19055,440,1153,180,1397,408,1311,2773,214
19056,217,688,159,839,326,862,1716,116
19057,250,797,132,1038,407,963,2054,316
19058,339,899,93,1116,407,1009,2257,200
19059,395,1037,114,1217,395,1180,2454,139
19060,153,302,40,366,106,319,721,40
19061,170,363,45,418,98,376,824,66
19062,994,2455,371,2954,967,2670,5965,631
19063,161,389,48,437,125,418,917,67
19064,538,1142,131,1379,416,1179,2764,345
19065,279,590,70,675,166,562,1331,184
19066,584,1608,160,1894,577,1745,3774,321
19067,1498,3714,488,4420,1454,3883,8871,1019
19068,524,1388,218,1670,545,1651,3322,252
19069,262,626,72,756,229,675,1514,168
19070,119,256,32,304,59,256,587,89
19072,387,1001,153,1262,426,1153,2510,190
19073,177,447,48,560,195,472,1111,64
19074,211,516,72,624,200,567,1252,102
19075,283,643,103,777,270,680,1581,185
19076,1380,2799,379,3066,876,2683,6301,569
19077,195,570,77,719,221,702,1416,129
19078,107,353,33,447,133,428,890,56
19079,182,638,92,893,331,845,1746,152
19080,162,425,49,508,153,444,993,63
19081,572,1437,255,1680,505,1567,3384,212
19082,74,201,41,282,96,238,526,17
19083,387,760,117,940,277,776,1842,188
19084,1534,3409,534,3970,1240,3482,8044,947
19085,473,910,92,1085,355,923,2252,277
19086,465,1247,156,1544,521,1428,3121,402
19087,164,476,35,565,183,545,1137,57
19088,426,849,114,1006,325,952,2096,242
19089,318,604,73,637,151,599,1280,97
19090,298,753,127,921,345,828,1894,303
19091,92,180,26,196,41,178,393,26
19092,341,587,57,655,181,513,1316,109
19093,114,236,27,270,67,229,522,91
19094,524,1418,195,1747,569,1605,3488,336
19095,536,1286,191,1581,516,1448,3195,340
19096,187,402,48,456,116,416,907,128
19097,1427,3239,547,3734,1119,3281,7557,801
19098,1699,3657,576,4275,1549,3387,8711,1780
19099,670,1117,156,1514,384,1215,3007,249
19100,260,637,77,739,206,696,1495,168
19101,129,260,14,301,92,262,600,61
19102,1090,2823,393,3431,1169,3061,6855,813
19103,272,601,110,719,221,673,1436,156
19104,65,168,13,205,55,210,415,23
19105,65,201,28,245,74,216,488,59
19106,74,177,25,247,72,208,442,70
19107,424,893,102,1034,289,860,2061,187
19108,129,248,22,298,78,244,584,59
19109,433,1176,138,1369,475,1247,2766,330
19110,367,681,88,780,234,670,1632,158
19111,601,1512,172,1811,526,1572,3590,360
19112,676,1880,233,2253,721,2000,4504,467
19113,743,1561,218,1873,627,1607,3753,443
19114,116,213,14,238,45,206,463,45
19115,79,147,14,173,33,157,338,20
19116,802,1673,216,1958,586,1664,3927,591
20001,593,1171,122,1366,384,1240,2775,301
20002,1799,4037,636,4899,1656,4407,10009,1320
20003,1075,2389,350,2880,886,2685,5817,598
20007,818,1705,296,1976,625,1747,4060,529
20008,804,1728,189,2118,657,1796,4194,608
20010,275,858,83,1112,362,989,2184,405
20011,399,1020,114,1332,507,1228,2677,436
20012,240,613,66,729,232,653,1472,237
20013,536,1260,139,1615,602,1451,3266,473
20014,801,1892,243,2191,718,2058,4519,661
20015,1599,4961,593,6327,2402,5873,12628,2440
20016,962,2135,298,2595,803,2378,5176,653
20017,3120,9445,1656,11683,4171,10817,23483,4830
20018,675,1476,198,1842,545,1798,3761,347
20019,429,1001,104,1290,386,1218,2538,186
20020,235,479,66,530,151,477,1089,79
20021,2657,6234,1369,7107,2388,7022,14728,634
20022,646,1370,186,1632,510,1541,3304,398
20024,473,1192,142,1535,509,1357,3000,547
20025,506,947,145,1048,260,958,2137,239
20026,1762,4031,512,4971,1519,4668,10028,1307
20027,1445,3372,576,4406,1492,4033,8758,953
20028,1006,2358,256,3000,1035,2681,5962,1076
20029,320,621,84,723,186,629,1446,165
20030,10133,23727,7375,23052,7007,21092,48755,7562
20031,1307,2681,321,3168,868,2900,6374,655
20032,121,304,36,390,167,384,785,111
20033,1435,3147,472,3767,1216,3426,7673,769
20034,609,1641,218,2066,738,1922,4120,539
20035,1060,2250,318,2645,772,2446,5327,510
20036,828,2032,317,2472,790,2288,4929,584
20037,375,962,113,1265,393,1198,2443,351
20038,1434,2879,574,3238,922,2778,6621,1095
20039,1276,2800,395,3416,1055,3248,6921,664
20041,328,674,82,855,273,766,1704,179
20042,1208,2744,488,3235,933,2932,6462,1023
20043,294,633,69,811,245,759,1661,155
20044,408,985,161,1146,374,1052,2336,258
20045,2891,6962,1264,8108,2635,7498,16481,1387
20046,248,480,65,507,134,454,1057,97
20047,1202,2307,315,2596,749,2339,5315,528
20048,263,511,50,603,169,548,1208,101
20050,500,979,183,1231,345,1080,2468,324
20051,1049,2096,283,2608,838,2344,5254,543
20052,1403,2853,375,3358,1070,3016,6843,617
20053,1489,3373,446,4357,1463,3921,8725,1373
20054,843,1727,240,2059,588,1873,4145,377
20055,1427,2932,408,3361,895,3037,6774,607
20056,335,659,82,754,180,685,1513,188
20057,1844,5085,844,5880,1842,5691,11830,921
20058,230,504,58,627,191,560,1251,197
20059,375,735,93,807,195,742,1638,121
20060,271,498,67,556,137,497,1096,139
20061,1609,3172,576,3640,868,2973,7195,1067
20062,361,616,56,721,203,606,1468,181
20063,420,1161,185,1308,412,1275,2659,237
20064,403,846,128,977,285,883,2013,159
20065,3792,8621,1379,10404,3671,9136,20906,3310
20066,3151,8107,1294,9918,3400,8960,19822,3682
20068,426,884,85,1037,322,898,2103,372
20070,1222,2974,429,3530,1074,3446,7171,625
20071,2674,6121,1076,7292,2398,6478,14676,1795
20072,1111,2408,384,2640,779,2453,5416,496
20073,469,835,91,957,260,802,1912,238
21001,235,643,70,849,334,888,1653,54
21002,139,427,62,527,204,570,1021,67
21003,60,179,11,202,82,195,399,19
21004,2141,6353,1190,7391,2829,7736,14890,1390
21005,95,312,36,398,142,467,794,50
21006,497,1319,244,1802,676,1673,3664,317
21007,237,696,67,887,363,902,1765,143
21008,19890,49259,12990,51910,18281,48404,107467,16130
21009,84,243,19,326,118,366,666,22
21010,334,955,108,1189,410,1079,2291,409
21011,3331,9495,2263,11097,4418,10897,22698,2662
21012,416,1173,179,1384,518,1361,2765,193
21013,2519,7377,1666,8394,3117,8274,16944,1738
21014,60,161,17,192,77,215,389,9
21015,1161,3487,526,3960,1542,4216,8113,850
21016,305,1078,115,1411,525,1389,2718,216
21017,729,2300,262,2800,1107,2905,5612,425
21018,373,945,86,1239,410,1216,2375,201
21019,1005,2871,411,3555,1342,3543,7057,789
21020,214,642,90,800,310,819,1589,152
21021,382,1192,154,1516,556,1580,2957,190
21022,659,2090,276,2572,1062,2698,5178,412
21023,448,1364,132,1744,708,1781,3433,224
21024,292,933,100,1124,369,1214,2220,145
21025,87,291,34,321,107,344,654,43
21026,211,557,97,718,254,693,1487,163
21027,314,906,97,1183,464,1034,2322,144
21028,432,1324,198,1716,653,1656,3393,242
21029,791,2361,393,2682,1026,2678,5459,552
21030,280,1174,219,1465,616,1576,2912,95
21031,443,1459,227,1797,744,1877,3650,363
21032,118,411,55,529,228,467,1026,296
21033,345,967,92,1277,544,1342,2560,121
21034,453,1317,163,1678,605,1722,3238,129
21035,239,746,142,896,325,935,1821,160
21036,132,371,56,469,181,409,913,52
21037,660,2154,227,2639,968,2811,5286,565
21038,753,2210,387,2455,908,2557,5081,533
21039,350,1077,99,1344,576,1461,2717,189
21040,2691,7690,1144,9084,3224,8940,18178,1772
21041,1721,5375,778,6154,2423,6423,12567,1337
